Symbol,Description,Primary Return %,1W Return %,1M Return %,3M Return %,6M Return %,Custom Period Return %,1Y Return %,YTD Return %,RS 1W,RS 1M,Rel Return 1W %,Rel Return 1M %,Rel Return 3M %,RS 3M,RS 6M,Rel Return 6M %,Rel Return YTD %,Rel Return 1Y %,RS YTD,RS 1Y
NQUSB30203020,Nasdaq US Benchmark Mortgage REITs: Residential Index,,0.29568135415051716,-2.4418859818734484,1.7315756939658102,-1.68270875790116,,-4.693036400621474,0.7448149266217801,99,37.3882162524104,1.600591795824603,-1.2097989093452863,1.9748063039858474,37.3882162524104,23.194806501156084,-6.989751394805063,0.6738834837691551,-15.651764492378401,0,11.008262181250032
NQUSB30203020LM,Nasdaq US Mortgage REITs: Residential Large Mid Cap Index,,0.9628112613677717,-1.1144386561251738,5.825685077064169,10.753721503434944,,11.449272303115112,0.610563535204711,99,49.80825858607176,2.2764014863598243,0.13441309770066248,6.078704316779053,52.89665630535924,72.01084550840172,4.775376140286575,0.539726614783892,-1.3655549148404298,0,42.12691615377971
NQUSB302030LM,Nasdaq US Mortgage Real Estate Investment Trusts Large Mid Cap Index,,0.19035432975210198,-1.4372225566534547,8.322574949151017,14.100891104878254,,11.49167665281926,0.2482285315287738,99,48.407401438325515,1.493894400019654,-0.1924473255757777,8.581564017236254,63.14634640502861,72.97897546199415,7.941869773511156,0.17764672046147104,-1.3280263656105118,0,46.38130113777877
NQUSB3020LM,Nasdaq US Financial Services Large Mid Cap Index,,-3.7265001483913895,-8.128528611157515,-5.254578894974856,-5.26239030716526,,2.82149986730664,0.8558427917426007,23.42391183633658,9.565297324851416,-2.4739208397243293,-6.968259643562447,-5.028051522182498,9.008292232476942,7.090281235912859,-10.376206275916724,0.7848331774557762,-9.00127589301337,0,5.5267480224473085
NQUSB3030,Nasdaq US Benchmark Insurance Index,,-2.5076454998138,-0.07497637679549135,-1.6508114804593954,-3.5101946183367523,,-3.1576457830175033,-0.6804337840849533,74.45132423328135,49.77758990963508,-1.2392081189312805,1.1870030194579677,-1.415667839407906,36.86753398195795,25.09528179931178,-8.718591887196594,-0.7503617514976888,-14.292918459320033,0,10.096025247153214
NQUSB303010,Nasdaq US Benchmark Life Insurance Index,,-0.7214914070816737,-2.396077064375068,-1.0838638340919666,2.2922508645012245,,0.9576540592414868,-0.07002122575538929,94.20321489278729,93.45607435483292,0.5701849716776725,-1.1634114589834579,-0.8473646746487222,40.83056421434912,37.96598113918272,-3.2293550494168355,-0.14037896658654941,-10.650810189682522,0,15.084605833668356
NQUSB303010LM,Nasdaq US Life Insurance Large Mid Cap Index,,-0.6702525094703171,-2.3419205386036612,-1.540147256323009,1.7370160396671406,,-0.15229208420763604,-0.019130102276876507,96.07057425099336,91.83433979221961,0.6220905198527397,-1.1085709762089029,-1.3047390275409083,43.60362932491899,35.373272018496664,-3.7546190028847493,-0.08952367404204926,-11.633130842577952,0,13.797369742209451
NQUSB303020,Nasdaq US Benchmark Non-life Insurance Index,,-2.8939957932194145,0.4534596664701959,-1.775164134254066,-4.651040850624737,,-3.928658600654659,-0.8147178478826292,70.33228205804267,45.2640732797411,-1.6305850747534902,1.7221128204537854,-1.5403178086784661,36.11175742241775,23.428466408313138,-9.79785668736402,-0.8845512698599216,-14.975277525912706,0,9.484398323309394
NQUSB30302010,Nasdaq US Benchmark Full Line Insurance Index,,-1.0344131469125206,5.053266852811376,2.6219191032894584,2.845457113782697,,10.894670392445583,-0.6887067148184609,82.39683877526011,85.42897327978638,0.25319192149508063,6.380012181161514,2.8672784404927767,57.57649912635232,57.805624613514254,-2.706010171567068,-0.7586288575055027,-1.856386757629686,0,25.692916987764857
NQUSB30302010LM,Nasdaq US Full Line Insurance Large Mid Cap Index,,-0.33620715909385096,7.303402871609957,4.424426732852861,3.606709122918001,,12.05041900019006,-0.8321079383275908,82.33578648395122,89.93666299143788,0.9604820121549035,8.658565759361426,4.674095695925178,69.24884718600424,60.530631857912695,-1.9858495800132463,-0.9019291164568205,-0.8335301680166153,0,26.47068595280332
NQUSB30302015,Nasdaq US Benchmark Insurance Brokers Index,,-9.262540356698977,-11.072256356698897,-11.181945111341768,-22.55531992983028,,-29.150077115926624,0.3545163314171941,95.63374040768807,14.606193414132989,-8.081988443188045,-9.949164500785697,-10.96958951256141,11.863552880738311,5.442781571773227,-26.735685498707795,0.28385968625535063,-37.2966491069534,0,3.155432151071006
NQUSB30302020,Nasdaq US Benchmark Reinsurance Index,,0.20607399724935066,7.53976685616055,9.913295732736504,11.721474483819398,,12.6873424474064,-1.3175926193497915,76.57365567407938,86.86456015423533,1.5098185903635553,8.897914846819214,10.176088064301393,87.89792812269594,91.04192187598446,5.690891042668624,-1.3870719820820343,-0.2698424069422274,0,47.30671045319432
NQUSB30302020LM,Nasdaq US Reinsurance Large Mid Cap Index,,0.27362207676232253,7.851295665876816,10.337356118091991,11.685840867528858,,11.995356184195751,-1.3950125649905014,75.43371673321332,86.60184672865513,1.5782455132432642,9.213378035782503,10.60116233807364,88.0629238500698,90.69058792261625,5.657180883773744,-1.4644374186301077,-0.8822616687988973,0,46.63019028602401
NQUSB30302025,Nasdaq US Benchmark Property and Casualty Insurance Index,,-1.7516675803550326,2.4072611103911337,-0.7298434233147993,-1.1331811457255194,,2.7794378694685222,-1.0929726904306993,62.81627184516456,60.46799915457376,-0.47339444715041745,3.7005893365157654,-0.49249783443325,46.762062489238254,41.52031367303814,-6.469886585897569,-1.1626102014077417,-9.038501455192488,0,16.071421014659812
NQUSB30302025LM,Nasdaq US Property and Casualty Insurance Large Mid Cap Index,,-1.6843737973281383,2.5191922277846563,-0.6904213221266428,-1.3149780942067562,,2.411929891038927,-1.161857577294039,61.54149010039105,60.21161547184713,-0.4052251293153797,3.813934061420485,-0.45298147871640276,45.70397465829917,41.512492431895815,-6.641870365762591,-1.231446588460753,-9.363752080590771,0,16.162031627261094
NQUSB303020LM,Nasdaq US Non-life Insurance Large Mid Cap Index,,-2.844505234566965,0.6394754337278569,-1.6166530645458836,-4.957805979556483,,-4.481276398056873,-0.84899641204916,70.5714395786426,46.33701547543269,-1.5804506125363167,1.9104778297445706,-1.3814277539411268,38.275273075417665,23.384371388661478,-10.088063023857641,-0.9188056995038246,-15.464353395719241,0,9.499416742479433
NQUSB3030LM,Nasdaq US Insurance Large Mid Cap Index,,-2.473742251498095,0.10867012568249448,-1.603848694126992,-3.8994101657660396,,-3.8329920878292256,-0.7058025652707217,74.77088981022482,50.6237551172048,-1.2048637678468892,1.3729688419012263,-1.3685927694792963,39.303751503119685,24.22334457260775,-9.086798073209838,-0.7757126712753709,-14.89061108340688,0,9.740781680738392
NQUSB30LM,Nasdaq US Financials Large Mid Cap Index,,-4.560121078240945,-4.12265162416669,-2.3552872997823413,-0.44098068915500055,,5.045977047053636,0.32640515925255054,9.418056095270474,7.5453468877005125,-3.3183877067176444,-2.911791382852525,-2.1218279940231186,4.569463868297429,20.55281113450022,-5.815050231713254,0.25576830633514813,-7.032576881393056,0,14.454954338128958
NQUSB35,Nasdaq US Benchmark Real Estate Index,,2.6466492778519073,4.136757611699679,4.966703077229085,6.481347679258623,,4.298462952718023,1.4651777304659517,99.00000000000001,99,3.982147303659811,5.451928103869444,5.2176685719351825,99,74.74867362988105,0.7336196343789497,1.393739101480803,-7.694139190096159,0,27.996324110286416
NQUSB351010,Nasdaq US Benchmark Real Estate Investment and Services Index,,-12.327732838229096,-17.184466186950022,-15.893544485433084,-18.491921131555184,,-7.845381098910477,2.730923676993057,17.008348463869655,10.870017935523872,-11.187061023451081,-16.138567036043725,-15.692453876722057,10.870017935523872,7.456467249532755,-22.89162381194941,2.65859387374413,-18.44164156925357,0,7.456467249532755
NQUSB35101010,Nasdaq US Benchmark Real Estate Holding and Development Index,,-0.5792845134804986,-6.120172039031148,-9.303752356093206,21.348384495324243,,31.49662466363745,3.45543986031396,99,37.00141649461176,0.7142420671801921,-4.9345390082369605,-9.086906175441106,33.245424587164166,37.32084242113743,14.79815266631372,3.382599946660933,16.37668273861722,0,54.57198756054477
NQUSB35101015,Nasdaq US Benchmark Real Estate Services Index,,-14.988134411152501,-19.68898165036979,-17.590063961264853,-24.065402427468996,,-13.619761553697382,2.540742601684096,13.254979371682147,8.83586317841633,-13.8820761085884,-18.674712683753995,-17.39302957073587,8.83586317841633,5.999633535601219,-28.164255659106896,2.4685466993022573,-23.55206355854618,0,5.999633535601219
NQUSB35101015LM,Nasdaq US Real Estate Services Large Mid Cap Index,,-15.274861734964293,-20.46427407293784,-19.33623935351354,-26.955185242097407,,-17.057212824820283,2.6581045055085735,13.697445147153998,8.921973161861011,-14.172533936781875,-19.459796478171427,-19.143379903783043,8.697420921916382,5.686939035632425,-30.898051663939462,2.585825972083342,-26.59426465710828,0,5.615064018169058
NQUSB351010LM,Nasdaq US Real Estate Investment and Services Large Mid Cap Index,,-15.274863702895269,-20.464273826475658,-19.336241704508307,-26.955187568485066,,-17.0572141920923,2.6581062732704592,13.697448043233393,8.921976483287349,-14.172535930316881,-19.459796228596606,-19.143382260398816,8.69742403924979,5.6869416236950325,-30.898053864751656,2.585827738600606,-26.594265867166566,0,5.6150666995997405
NQUSB351020,Nasdaq US Benchmark Real Estate Investment Trusts Index,,4.110010793709012,6.393019854658606,7.149801123289458,9.234706070594715,,5.455736802371842,1.3624222824529055,99,99,5.46454808119005,7.73668527592537,7.4059861996825,98.99999999999999,98.99999999999999,3.338355233194079,1.2910560005378617,-6.669932736224308,0,34.07558461802539
NQUSB35102000,Nasdaq US Benchmark Diversified REITs Index,,2.7430957293542866,7.014599848822513,10.126503215742941,11.0329671331276,,15.794365135576644,1.5429350643052202,99,99,4.0798485846815735,8.366115367265287,10.389805306306437,99,99,5.039548445193478,1.471441688682392,2.47992394308988,0,44.27681712287802
NQUSB35102010,Nasdaq US Benchmark Health Care REITs Index,,5.313719440115436,9.157358391867266,8.567004967099683,21.484115967269318,,30.175771574534238,1.0296940647292157,99,99,6.683917740715109,10.53593537133773,8.826578444322099,99,98.99999999999999,14.926557525618412,0.95856204690586,15.207705958505294,0,81.15417819182012
NQUSB35102010LM,Nasdaq US Health Care REITs Large Mid Cap Index,,5.444392832788115,9.442251153760477,8.437503475061646,21.93110037309523,,29.239326176633917,1.1609105259773387,99,99,6.816291277125237,10.824426118826667,8.696767326421151,99,99,15.349414280348766,1.0896861225266992,14.378936328469152,0,82.02076435285436
NQUSB35102015,Nasdaq US Benchmark Hotel and Lodging REITs Index,,1.9583326713924039,5.257217771319005,1.9072383647814815,0.7660360176477062,,0.4826884356808927,0.8462430687049851,99,98.99999999999999,3.2848752614844443,6.58653884944303,2.15088896769251,99,46.78168169870553,-4.673186755288748,0.7752402132990727,-11.071162604250194,0,27.086272105371275
NQUSB35102015LM,Nasdaq US Hotel and Lodging REITs Large Mid Cap Index,,2.1382974120316685,5.495974691534719,0.11054874398531915,-1.6529080182102116,,4.5929617385787,1.1013524870468578,99,98.99999999999999,3.4671814575684876,6.828311093579639,0.3499036313380216,96.36739590993416,41.20365197858846,-6.961559261231638,1.0301700166489425,-7.4335029048935075,0,23.83946254657449
NQUSB35102020,Nasdaq US Benchmark Industrial REITs Index,,0.5961082150156046,3.586027313183056,9.242820958069279,25.735476024166932,,11.330760960908792,1.7851994876219839,99,99,1.9049274007393857,4.89424248761138,9.504010247635323,99,99,18.94843456074289,1.7135355407880113,-1.4704394083257304,0,63.72438173862769
NQUSB35102020LM,Nasdaq US Industrial REITs Large Mid Cap Index,,1.1434880767021325,4.25225360283629,9.89531249165476,28.5219692502145,,15.208555225048112,1.8521885961106495,98.99999999999999,99,2.459429021682476,5.568882724245035,10.158061826984998,99,99,21.584516417933024,1.7804774842277777,1.9614725054419226,0,76.56330167547843
NQUSB35102025,Nasdaq US Benchmark Infrastructure REITs Index,,11.905701562058454,6.0295825509083505,1.7915802685516364,-7.152892165529008,,0.08423237852541571,2.1101572881651287,99,99,13.361665731996784,7.368658026908825,2.034954343854517,99,40.18241070064887,-12.164661242622559,2.0382645481602566,-11.42380279001526,0,19.51698518174413
NQUSB35102030,Nasdaq US Benchmark Office REITs Index,,-5.94288869219887,-7.888841487045656,-11.918911025208727,-12.281611117186456,,-16.36463761981681,2.8687040265002275,37.42751359907384,24.828891363484935,-4.719146004556489,-6.72554544774014,-11.708317442474721,15.951378606197848,8.206581516007542,-17.01653845255505,2.7962772161845257,-25.981324172046456,0,7.298746739796859
NQUSB35102030LM,Nasdaq US Office REITs Large Mid Cap Index,,-4.990731199438912,-7.352724580067265,-14.180044096277983,-7.226182585471265,,-13.586666001696404,4.096833355673045,39.85977004451547,30.635990238194637,-3.754600338770093,-6.182657779384291,-13.974856669621493,17.60062786585053,11.702554874005685,-12.233995538686756,4.023541855840667,-23.522773448894085,0,10.28423031948301
NQUSB35102040,Nasdaq US Benchmark Residential REITs Index,,1.3524406003838856,1.4741264881669243,2.136286658805924,-1.7092702679915224,,-10.207136881336126,0.8440026804457169,99,99,2.671100150256132,2.75566991180187,2.380484894601816,68.25105144968792,35.57984314769645,-7.01487914828181,0.7730014024308791,-20.531834409567967,0,13.242322966187489
NQUSB35102040LM,Nasdaq US Residential REITs Large Mid Cap Index,,1.4983959270546374,1.6795164155233127,2.18353101840099,-1.9155496517680954,,-10.173433523640101,0.7804897953333314,99,99,2.8189544483204756,2.963653762553248,2.427842211008249,69.04669975753328,34.70532870595337,-7.21002383264808,0.7095332348613766,-20.502006381845963,0,12.99224136203702
NQUSB35102045,Nasdaq US Benchmark Retail REITs Index,,1.376847703019589,7.324833391038292,9.887009432684387,12.044903810228828,,9.518562485119093,1.7737366004427366,99,99,2.695824804780924,8.680266930454279,10.149738916183155,99,99,5.9968620644035155,1.7020807242884135,-3.07426496366488,0,47.24006740123116
NQUSB35102045LM,Nasdaq US Retail REITs Large Mid Cap Index,,1.5854524440578122,7.680598452998777,10.21185849481656,12.235280163433817,,10.735965159049947,1.8151600766471863,99,99,2.907143625838215,9.04052504292223,10.475364661808197,99,99,6.176962143610773,1.7434750354491033,-1.996843508083065,0,48.845826998760586
NQUSB35102050,Nasdaq US Benchmark Storage REITs Index,,3.734338465752281,3.5172268548061068,8.772963685181084,,,,2.299546224642759,99,99,5.083988017921291,4.824573130156138,9.0330295902883,99,0,,2.227520141492297,,0,0
NQUSB35102070,Nasdaq US Benchmark Other Specialty REITs Index,,8.207027594212967,12.938216393976901,12.203172939175804,14.59434441129736,,2.7656145536995704,0.7064853728685184,99,99,9.614869669402816,14.364542823242987,12.471440151336957,98.99999999999999,98.99999999999999,8.408687096540143,0.6355809167204116,-9.050735317755505,0,55.717080538845885
NQUSB35102070LM,Nasdaq US Other Specialty REITs Large Mid Cap Index,,8.814067657418052,13.511366418514035,12.607269253468678,15.059516036821893,,3.571169094789999,0.7038371005815285,99,98.99999999999999,10.229807708934448,14.944931310136193,12.876502621834135,99,99,8.848749347925615,0.6329345090035513,-8.33780625591126,0,57.82554123128155
NQUSB351020LM,Nasdaq US Real Estate Investment Trusts Large Mid Cap Index,,4.814670902701487,7.141854607843537,7.652229205330001,9.89155128352758,,6.433815542545954,1.3654436847272897,99,99,6.178376265234599,8.4949772600966,7.909615539916995,99,99,3.959744774933781,1.2940752755323184,-5.804316911257022,0,36.6001739739203
NQUSB35LM,Nasdaq US Real Estate Large Mid Cap Index,,3.2783987355836146,4.858786468237268,5.441223564577346,6.5191173987752356,,4.598892522326326,1.44558298890471,99,98.99999999999999,4.622116222616451,6.183075652676626,5.693323593048579,99,78.27366528944863,0.7693505923580539,1.3741581559972313,-7.428254063409133,0,29.857416614814877
NQUSB40,Nasdaq US Benchmark Consumer Discretionary Index,,-1.7928758071359536,-5.582494348262827,-4.452851579450918,-1.7703551058690734,,0.5153448195503872,0.2535675485106699,79.03491186711408,8.034728688520886,-0.5151388191041018,-4.390070844542312,-4.224407352204133,7.437817126121661,4.821255242168766,-7.072666704114772,0.18298197839951702,-11.042261165641476,0,3.884813767342397
NQUSB4010,Nasdaq US Benchmark Automobiles and Parts Index,,1.4339288619535195,-3.7531380329116413,-1.4152511962940257,24.01857962979804,,26.476083372993646,0.3801302589089699,80.2722166001113,45.64737879380513,2.7536486258046855,-2.5376111072986802,-1.1795443528029423,22.87885202127339,54.29817298422076,17.32421405535498,0.30945557973877996,11.933420849181454,0,68.55974536158408
NQUSB40101020,Nasdaq US Benchmark Automobiles Index,,1.3800605717049876,-4.478375264254456,-2.162326437726223,24.976281540568397,,26.744946550163295,0.37724859100663105,77.93628895726873,41.21790691863214,2.6990794749261413,-3.27200755032008,-1.9284057807309876,20.22801735394708,52.36539751593021,18.23022043210793,0.30657594073351596,12.17136919766266,0,67.15424631756042
NQUSB40101020LM,Nasdaq US Automobiles Large Mid Cap Index,,1.3908602694569656,-4.471761101241998,-2.0906315705225644,25.144533521265743,,26.914076462926605,0.37404735847478937,77.90250398254638,41.26267785763996,2.710019683597178,-3.265309855303881,-1.8565394978565626,20.22862214118131,52.51952747859171,18.389390384364283,0.3033769620947834,12.321051961380856,0,67.21420933934675
NQUSB40101025,Nasdaq US Benchmark Auto Parts Index,,2.8200636939517905,6.890491787239594,9.64198093274987,13.941245905308492,,32.865816763350104,0.3104710007305923,98.99999999999999,99,4.157817951326708,8.240439912341364,9.90412457619744,99,99,7.790842019257363,0.2398453665826588,17.58844034079195,0,98.99999999999999
NQUSB40101025LM,Nasdaq US Auto Parts Large Mid Cap Index,,5.211218424373251,11.425821847266066,14.835889601891974,16.499457482233115,,24.769849729350675,-0.6446685471100563,89.45953102777318,94.03328743689138,6.580083121731793,12.833047848153424,15.110451391479174,95.14838404221433,95.14838404221433,10.21096458110194,-0.7146216957677592,10.423375918886716,0,78.55708018557608
NQUSB4010LM,Nasdaq US Automobiles and Parts Large Mid Cap Index,,1.4965949765184112,-4.035249707787248,-1.6388849404638153,24.76725276782836,,26.84969025349574,0.34338865859934226,79.63982158427206,44.39726675243256,2.817130066275248,-2.8232856446908663,-1.4037127841791919,21.569285411954027,53.599636196097,18.032474767306063,0.2727398481026323,12.26406910355584,0,67.65964947089033
NQUSB4020,Nasdaq US Benchmark Consumer Products and Services Index,,-1.3627105024651487,-6.693106919213662,-6.2073972569878855,-11.689741214924783,,-1.2816332739322385,1.0371326276934874,46.848930379678826,14.11859257144747,-0.07937679092406104,-5.514709633660938,-5.983147983102867,12.8091962409197,4.960731201976346,-16.456616936656733,0.9659953725980833,-12.632616431477462,0,4.960731201976346
NQUSB402010,Nasdaq US Benchmark Consumer Services Index,,-6.482509688480547,-13.476118598018596,-17.305780911477118,-20.425728240626505,,-13.503951945985019,-0.11585054922281374,1,1,-5.265787812333592,-12.383385750389602,-17.1080668269677,1,1,-24.721046466875034,-0.1861760229835332,-23.449570144671085,0,1
NQUSB40201010,Nasdaq US Benchmark Education Services Index,,-5.818709934864475,-9.561341412108485,-8.72853899703194,-28.979219309783456,,-27.850892907510538,-0.9908683950071672,1,1,-4.5933516028105625,-8.41916781410079,-8.51031753544802,1,1,-32.812830940733164,-1.0605777945970423,-36.14684964382187,0,1
NQUSB40201040,Nasdaq US Benchmark Rental and Leasing Services: Consumer Index,,-1.2916841597236894,-6.523880441988854,-9.050673024290777,-15.916679440519149,,-10.56519222717532,1.5970390344575494,99,17.798051218673496,-0.007426350404653787,-5.343345950761162,-8.833221754807234,17.798051218673496,7.744455730638227,-20.45539039994547,1.525507565830418,-20.848719299139713,0,4.6837694586135825
NQUSB40201070,Nasdaq US Benchmark Consumer Services: Misc. Index,,-6.834718787127015,-14.716797459217684,-19.225257893495655,-20.10241566353789,,-12.204691968189104,-0.14137652670260306,1,1,-5.622579374793779,-13.63973347113388,-19.032133097553444,1,1,-24.41518589248076,-0.21168402837797806,-22.29970362438808,0,1
NQUSB40201070LM,Nasdaq US Consumer Services: Misc. Large Mid Cap Index,,-6.631598788625135,-14.299544484541926,-18.902573194370053,-20.390526572364333,,-11.746638813302864,-0.3276005612088034,1,1,-5.416816656252709,-13.217210898934145,-18.70867688972292,1,1,-24.687744940002005,-0.3977769480523986,-21.894319023680836,0,1
NQUSB402010LM,Nasdaq US Consumer Services Large Mid Cap Index,,-6.462726771622392,-13.984397393599474,-18.392126271509703,-21.083023360631245,,-13.49402816466,-0.19383403167783722,1,1,-5.245747507176893,-12.898083732519735,-18.19700953637594,1,1,-25.342861630273735,-0.26410459957631494,-23.44078743443968,0,1
NQUSB402020,Nasdaq US Benchmark Household Goods and Home Construction Index,,4.4127211525861325,5.211726282220763,12.344035368255483,4.499138207655167,,15.97578344541884,1.6241285365876237,99.00000000000001,99.00000000000001,5.77119689387464,6.540472836368062,12.612639369209283,98.99999999999999,61.45457499311267,-1.1415926849619256,1.552577995043706,2.6404821410017147,0,61.45457499311267
NQUSB40202010,Nasdaq US Benchmark Home Construction Index,,5.6878279887964425,5.201039099880558,11.905052781345676,3.9019729915939605,,17.095229207599562,1.5079941242602535,99,99,7.062893678947696,6.529650682792133,12.172607216305108,99,60.50289480448906,-1.7065236803395327,1.4365253495192913,3.6312101132339807,0,60.50289480448906
NQUSB40202010LM,Nasdaq US Home Construction Large Mid Cap Index,,4.612294801899918,4.9433970849296625,10.380671180461954,2.1476049951256098,,19.198979607503375,0.3498719142489973,99,99.00000000000001,5.973367122974882,6.268754839093585,10.644580962675612,99,54.98217307964469,-3.3661931182892904,0.2792185390838427,5.493063932502007,0,54.98217307964469
NQUSB40202015,Nasdaq US Benchmark Household Furnishings Index,,-2.253813988009144,4.58056886571253,11.924061015567606,14.631057871262081,,25.611506991975673,2.829452168221503,65.29034250411387,84.57971206241272,-0.9820740981281625,5.901344366898872,12.191660897423674,90.2447266755272,92.05111360050951,8.44341881051777,2.757052993977648,11.168256485043555,0,92.35227562494156
NQUSB40202015LM,Nasdaq US Household Furnishings Large Mid Cap Index,,-0.2906977113300875,4.847163219167363,4.379958291301856,20.926718607885494,,44.42105416096896,3.8831801202450236,87.21510796307045,94.26363433377439,1.0065835667051217,6.171305610538135,4.629520934521244,94.26363433377439,96.25901257197826,14.399247768471959,3.810039047333068,27.81501611816975,0,97.40940614810467
NQUSB40202025,Nasdaq US Benchmark Household Equipment and Products Index,,-0.07952045738474911,9.459973335318843,16.012043941090308,-9.098893229328546,,-17.542273341821407,2.512116399693048,99.00000000000001,99,1.220508370694452,10.842372118475563,16.28941780485852,99.00000000000001,38.5568023445879,-14.00561963807179,2.439940652172899,-27.023551218953234,0,26.63057003336857
NQUSB402020LM,Nasdaq US Household Goods and Home Construction Large Mid Cap Index,,4.0776494089906485,4.933335962613617,9.725759522731423,3.647566032704553,,21.40509041955204,0.7077065947513502,99,99,5.431765654326546,6.258566652218469,9.988103472892117,99,57.1166254814994,-1.9471980743779884,0.6368012787770532,7.445508405633921,0,57.1166254814994
NQUSB402030,Nasdaq US Benchmark Leisure Goods Index,,-0.7394069230775676,-9.73198827869021,-10.51431105243725,-15.851547873245552,,10.395028998186545,1.3115953862810257,27.37929919583158,16.5035754804675,0.5520363634531389,-8.591969824828114,-10.300359203541717,13.533721826639148,6.372729649661015,-20.39377455203478,1.2402648900794706,-2.2985776364564194,0,6.372729649661015
NQUSB40203010,Nasdaq US Benchmark Consumer Electronics Index,,3.6638730196016587,-3.681225714406771,9.606134931784391,-3.5439331492971173,,9.889987615271618,4.7565114328168905,99,75.19346870842753,5.012605771613207,-2.464790589215778,9.868192870821886,73.02694411024964,33.657499486446234,-8.750509255062951,4.6827554731722225,-2.745547594352345,0,33.657499486446234
NQUSB40203040,Nasdaq US Benchmark Electronic Entertainment Index,,-1.86583211973703,-15.946726158490174,-22.874926294311628,-26.493232278881703,,9.585152041926984,0.6078318608376783,9.028895909975382,8.091909124646408,-0.589044339615392,-14.885195263330084,-22.69052751156096,5.3014933497785615,3.4671036134130087,-30.461034335555194,0.5369968637079239,-3.0153321070523535,0,3.4671036134130087
NQUSB40203040LM,Nasdaq US Electronic Entertainment Large Mid Cap Index,,-1.9307436856625564,-16.013430047653877,-22.922500238012162,-26.49841360402122,,9.888957148650949,0.519358230813699,7.71072532609204,7.745814735976964,-0.6548004461933012,-14.95274157344823,-22.738215200077384,5.090868994800578,3.3496605085675473,-30.465935979337715,0.4485855253486448,-2.7464595743160523,0,3.3496605085675473
NQUSB40203045,Nasdaq US Benchmark Toys Index,,0.528150497264242,7.994999006020799,16.49259353974993,17.744926666981623,,28.134689927245798,1.4096882320688362,21.031035061570314,61.41006174639332,1.8360855099679114,9.358896243192536,16.771116352320206,74.4440128948679,79.15210245015176,11.389204919500994,1.3382886715974107,13.40131501943971,0,81.27108230217266
NQUSB40203045LM,Nasdaq US Toys Large Mid Cap Index,,9.175191548049408,19.936781745781758,29.47048887092172,27.18808051707558,,64.43991971205641,0.8663970495745487,78.73475915546317,89.27245777832987,10.595630050478738,21.451494896982613,29.780040608156185,91.6924754372275,92.76908555954932,20.32262930617955,0.7953800043471192,45.53204247519817,0,94.04339764560352
NQUSB40203050,Nasdaq US Benchmark Recreational Products Index,,-2.4264864687161887,-2.0115078111186357,14.619381485347802,2.1385145970867323,,2.2540327559508726,-1.923295919493986,1,34.08399430568047,-1.1569931573520782,-0.7739853795142889,14.893425624432686,77.9948815478562,77.9948815478562,-3.37479282817589,-1.992348824457165,-9.503493650706982,0,43.060063753954424
NQUSB40203050LM,Nasdaq US Recreational Products Large Mid Cap Index,,-0.12398760982542092,0.18467209748119623,6.102819592637589,-18.479557225803593,,-20.754211805061747,-1.383731673265102,66.43385897611162,80.82083256711792,1.1754626723907187,1.4499306625846964,6.3565014348612765,89.95128097401803,31.564099017320043,-22.879927294143048,-1.4531644694467498,-29.866169761205803,0,18.521132484243704
NQUSB40203055,Nasdaq US Benchmark Recreational Vehicles and Boats Index,,-3.1891126269424115,0.875801680691027,9.713225015543419,3.915594557878177,,7.706004278376325,1.218804410911197,53.79916698556863,49.96772467186057,-1.9295415657043833,2.1497887030170406,9.975538996878715,76.66216312240782,69.0109576213104,-1.693637388920374,1.1475392460894347,-4.678408886833663,0,71.34261329945546
NQUSB402030LM,Nasdaq US Leisure Goods Large Mid Cap Index,,0.46922961525077084,-10.13660763451034,-14.190567915837793,-20.32592729848911,,9.155842168593132,1.422291425515507,29.72614250427428,21.67499311056405,1.7763980299002482,-9.001699224877965,-13.985405650642068,14.743998623604735,7.482461154128776,-24.62663265296743,1.3508829915085485,-3.3952784292741387,0,7.482461154128776
NQUSB402040,Nasdaq US Benchmark Personal Goods Index,,1.5851232076811783,-1.2561234455810608,5.791765702470824,-3.6173607593119024,,-4.138634124937977,2.1885972674773115,99.00000000000001,75.9222077032725,2.9068101058874607,-0.00906106621391911,6.044703844157703,83.99009748889341,41.109618734788505,-8.81997333585362,2.1166493002042883,-15.16110932984609,0,26.77471460155934
NQUSB40204020,Nasdaq US Benchmark Clothing and Accessories Index,,3.203781374127771,4.135150650875286,8.971472700172463,21.56705132722575,,4.62985928307121,1.2566270704303846,99,99.00000000000001,4.546528041951047,5.450300848314283,9.232013221626492,99,99,15.005016140072245,1.1853352757933393,-7.4008479691472715,0,58.91320192777
NQUSB40204020LM,Nasdaq US Clothing and Accessories Large Mid Cap Index,,7.66717209566989,1.7417110258784914,8.515327242589303,28.425153835512152,,14.191422820756408,1.6856674243614134,99.00000000000001,99,9.0679903083411,3.0266338449952026,8.774777163242645,89.99686095039755,93.69316962635439,21.492926976477538,1.6140735551077288,1.0612935432806634,0,89.51438077642425
NQUSB40204025,Nasdaq US Benchmark Footwear Index,,-0.3260864638634453,-1.1242728089124834,3.670961348130549,-12.404328801073989,,-13.54170710434411,2.4529973815750803,99,89.59379842983924,0.9707343840507955,0.12445474681214641,3.918828846476652,68.0456418406562,27.97694221299428,-17.13263199156972,2.380863258006104,-23.482984082841302,0,18.99150708892959
